  -6.2831853071795862        2.4492935982947064E-016  -6.2830805879479303       -6.4804677412163958        34.856066898009445        36.154729263745516       -45.427672907648962     
  -6.2517693806436885        3.1410759078128354E-002  -6.2475985096987694       -7.0567232896320853        33.623578813756325        36.894705576430489       -42.566658409638073     
  -6.2203534541077907        6.2790519529313263E-002  -6.2060226601533302       -7.6137996168592457        32.378073438308292        37.539158587913718       -39.769981708214772     
  -6.1889375275718930        9.4108313318514034E-002  -6.1584559849965528       -8.1513237770060574        31.121739401924536        38.090370792433667       -37.040421768571058     
  -6.1575216010359952       0.12533323356430379       -6.1050072101206334       -8.6689537166820312        29.856731609179477        38.550718957449575       -34.380541626386432     
  -6.1261056745000975       0.15643446504023023       -6.0457906733530304       -9.1663783047607623        28.585168633824004        38.922664539902051       -31.792961911777546     
  -6.0946897479641997       0.18738131458572382       -5.9809261508365346       -9.6433173208115619        27.309130246852909        39.208751769062950       -29.279580135766871     
  -6.0632738214283020       0.21814324139654157       -5.9105386782930260       -10.099521402848048        26.030655003413834        39.411594902721959       -26.842536538668526     
  -6.0318578948924042       0.24868988716485363       -5.8347583674065087       -10.534771954572330        24.751737996773620        39.533879903873107       -24.482653108966012     
  -6.0004419683565065       0.27899110603922794       -5.7537202175668085       -10.948881013076200        23.474328643881474        39.578345662289465       -22.202070448098475     
  -5.9690260418206087       0.30901699437494595       -5.6675639232179025       -11.341691077118352        22.200328664017956        39.547789440909199       -20.001629226591433     
  -5.9376101152847109       0.33873792024528976       -5.5764336770606056       -11.713074897117078        20.931590087372850        39.445051322332674       -17.882332871212732     
  -5.9061941887488132       0.36812455268467614       -5.4804779693610319       -12.062935227008367        19.669913454256928        39.273013424968646       -15.845168207588031     
  -5.8747782622129154       0.39714789063477868       -5.3798493836212868       -12.391204539210531        18.417046072938064        39.034594903271007       -13.889789215687451     
  -5.8433623356770177       0.42577929156507061       -5.2747043888708172       -12.697844703177296        17.174680378703041        38.732733913702091       -12.017360697457896     
  -5.8119464091411199       0.45399049973954458       -5.1652031288394449       -12.982846628287088        15.944452486883826        38.370397385104162       -10.227507960742059     
  -5.7805304826052222       0.48175367410171299       -5.0515092082762276       -13.246229872153716        14.727940780874054        37.950564594375287       -8.5200589591873594     
  -5.7491145560693244       0.50904141575036888       -4.9337894766799906       -13.488042215153373        13.526664644062032        37.476222043929226       -6.8952356897693079     
  -5.7176986295334267       0.53582679497899410       -4.8122138097084548       -13.708359201964141        12.342083332466826        36.950364863307236       -5.3519954359098847     
  -5.6862827029975289       0.56208337785212792       -4.6869548885360048       -13.907283651449578        11.175594880580455        36.375975364290198       -3.8908657042099790     
  -5.6548667764616312       0.58778525229247047       -4.5581879774282319       -14.084945135082659        10.028535302428796        35.756045594871047       -2.5092269645234992     
  -5.6234508499257334       0.61290705365297371       -4.4260906998072000       -14.241499426391307        8.9021776307814484        35.093537442077483       -1.2076070105898609     
  -5.5920349233898357       0.63742398974868686       -4.2908428130746215       -14.377127920584709        7.7977313588587691        34.391407333108930        1.6645577052877059E-002
