  -18.250020000001275        17.859969999998089     
  -17.530039200001951        16.788341799997976     
  -16.838857632003510        15.781011291996915     
  -16.175323326722186        14.834120614475871     
  -15.538330393654844        13.944043377606501     
  -14.926817177908468        13.107370774949384     
  -14.339764490793085        12.320898528450602     
  -13.776193911161998        11.581614616742861     
  -13.235166154716291        10.886687739738244     
  -12.715779508528048        10.233456475353222     
  -12.217168328187972        9.6194190868315737     
  -11.738501595061498        9.0422239416194738     
  -11.278981531260312        8.4996605051207812     
  -10.837842270011173        7.9896508748121020     
  -10.414348579211431        7.5102418223219773     
  -10.007794636044133        7.0595973129817038     
  -9.6175028506035272        6.6359914742009600     
  -9.2428227365806599        6.2378019857472085     
  -8.8831298271184558        5.8635038666011479     
  -8.5378246340349229        5.5116636346032255     
  -8.2063316486744817        5.1809338165255996     
  -7.8880983827284687        4.8700477875326538     
  -7.5825944474201146        4.5778149202792564     
  -7.2893106695243333        4.3031160250609490     
  -7.0077582427444058        4.0448990635560467     
  -6.7374679130355508        3.8021751197412796     
  -6.4779891965148337        3.5740146125555183     
  -6.2288896286551383        3.3595437358008824     
  -5.9897540435099392        3.1579411116513203     
  -5.7601838817704740        2.9684346449508880     
  -5.5397965265005471        2.7902985662524959     
  -5.3282246654415086        2.6228506522760386     
  -5.1251156788247183        2.4654496131380039     
  -4.9301310516727241        2.3174926363482600     
  -4.7429458096067592        2.1784130781659377     
  -4.5632479772234840        2.0476782934745472     
  -4.3907380581354714        1.9247875958646858     
  -4.2251285358110504        1.8092703401113466     
  -4.0661433943794751        1.7006841197032276     
  -3.9135176586052598        1.5986130725196241     
  -3.7669969522620130        1.5026662881670809     
  -3.6263370741724987        1.4124763108756533     
  -3.4913035912065085        1.3276977322216930     
  -3.3616714475591833        1.2480058682869801     
  -3.2372245896577612        1.1730955161883543     
  -3.1177556060723903        1.1026797852156425     
  -3.0030653818304609        1.0364889981012890     
  -2.8929627665581705       0.97426965821378264     
  -2.7872642558968002       0.91578347871950105     
  -2.6857936856618663       0.86080646999491828     
  -2.5883819382363238       0.80912808179380058     
  -2.4948666607078342       0.76055039688474779     
  -2.4050919942804616       0.71488737307024497     
  -2.3189083145101725       0.67196413068460303     
  -2.2361719819307093       0.63161628284211024     
  -2.1567451026544338       0.59368930587015678     
  -2.0804952985492093       0.55803794751651448     
  -2.0072954866081947       0.52452567066409672     
  -1.9370236671448091       0.49302413042282206     
  -1.8695627204599612       0.46341268259602375     
  -1.8048002116425117       0.43557792163883990     
  -1.7426282031777587       0.40941324633908477     
  -1.6829430750515966       0.38481845155731775     
  -1.6256453520504830       0.36169934446244595     
  -1.5706395379694182       0.33996738379327979     
  -1.5178339564515877       0.31953934076425877     
  -1.4671405981944756       0.30033698031698136     
  -1.4184749742676419       0.28228676149653753     
  -1.3717559752978845       0.26531955580531830     
  -1.3269057362869177       0.24937038245557303     
  -1.2838495068363882       0.23437815950681079     
  -1.2425155265638841       0.22028546993497677     
  -1.2028349055022782       0.20703834173745386     
  -1.1647415092831372       0.19458604123178080     
  -1.1281718489127632       0.18288087875644699     
  -1.0930649749572026       0.17187802602963670     
  -1.0593623759598678       0.16153534446643161     
  -1.0270078809224210       0.15181322379702158     
 -0.99594756568647347       0.14267443036777402     
 -0.96612966305996406       0.13408396454428420     
 -0.93750447653851465       0.12600892667020236     
 -0.91002429747792446       0.11841839106856593     
 -0.88364332557975678       0.11128328760302755     
 -0.85831759255751672       0.10457629034542150     
 -0.83400488885616619        9.8271712923270887E-002
 -0.81066469330286972        9.2345410146449508E-002
 -0.78825810557170495        8.6774685536237586E-002
 -0.76674778134978727        8.1538204402637954E-002
 -0.74609787009674444        7.6615912137054598E-002
 -0.72627395529382421        7.1988957407406587E-002
 -0.70724299708302096        6.7639619961537320E-002
 -0.68897327720065016        6.3551242762420010E-002
 -0.67143434611357444        5.9708168195249794E-002
 -0.65459697226998093        5.6095678102109990E-002
 -0.63843309338013154        5.2699937414558487E-002
 -0.62291576964587680        4.9507941168260274E-002
 -0.60801913886099179        4.6507464696739852E-002
 -0.59371837330750177        4.3687016813510546E-002
 -0.57998963837615136        4.1035795803275002E-002
 -0.56681005284205443        3.8543648053653602E-002
 -0.55415765072932144        3.6201029169009406E-002
